"endTime","artistName","trackName","msPlayed","trackGenre"
"2022-04-21 14:36","Linkin Park","Invisible","13983","Rock"
"2022-04-21 14:42","Joeboy","Beginning","158036","unknown_value_please_contact_support"
"2022-04-21 14:44","Ricardo Arjona","Asignatura Pendiente - Ac?stico","96410","BaladaPop"
"2022-04-21 14:58","Yandel","Muy Personal (feat. J Balvin)","209853","Reggaeton"
"2022-04-21 14:59","Dof'","Se Pa Pou Dat (feat. Alan Cav?) - Remix","59738","unknown_value_please_contact_support"
"2022-04-21 15:02","Cheat Codes","I Love It","146183","unknown_value_please_contact_support"
"2022-04-21 15:08","J Balvin","Rojo","150698","unknown_value_please_contact_support"
"2022-04-21 15:18","Linkin Park","Numb","185575","Rock"
"2022-04-21 15:22","Calum Scott","Dancing On My Own","130439","unknown_value_please_contact_support"
"2022-04-21 15:23","Lil Wayne","Glory","58223","unknown_value_please_contact_support"
"2022-04-21 15:26","Daddy Yankee","Dale Caliente","195792","Reggaeton"
"2022-04-21 15:27","H?ctor ""El Father""","Vamo Alla","35831","unknown_value_please_contact_support"
"2022-04-21 15:32","Rey Ruiz","Mi Media Mitad","292524","unknown_value_please_contact_support"
"2022-04-21 15:35","Redfoo","Brand New Day (Vinai Remix)","165000","unknown_value_please_contact_support"
"2022-04-21 15:37","El Gran Combo De Puerto Rico","Milonga Sentimental","130683","unknown_value_please_contact_support"
"2022-04-21 15:39","50 Cent","Gunz Come Out","14917","unknown_value_please_contact_support"
"2022-04-21 16:01","Alex Rose","D?jate Llevar","243021","unknown_value_please_contact_support"
"2022-04-21 16:15","Aventura","Soy Hombre (feat. Arturo Sandoval)","199773","Bachata"
"2022-04-21 17:27","Bad Bunny","RLNDT","284852","Reggaeton"
"2022-04-21 17:30","Kina","Get You The Moon (feat. Sn?w)","179073","unknown_value_please_contact_support"
"2022-04-21 17:37","Jalil Lopez","Soy Yo","229368","unknown_value_please_contact_support"
"2022-04-21 17:59","Maleek Berry","Sisi Maria","197777","unknown_value_please_contact_support"
"2022-04-21 18:12","Linkin Park","One More Light - One More Light Live","259368","Rock"
"2022-04-21 18:32","Kranium","No Odda","191380","unknown_value_please_contact_support"
"2022-04-21 18:35","NF","If You Want Love","199367","unknown_value_please_contact_support"
"2022-04-21 18:37","XXXTENTACION","changes","121886","unknown_value_please_contact_support"
"2022-04-21 18:42","Bad Bunny","Como Antes","249742","Reggaeton"
"2022-04-21 18:47","Grupo Extra","Me Emborrachar? - Bachata Version","178314","unknown_value_please_contact_support"
"2022-04-21 18:50","Goldy Boy","Dalila","164305","unknown_value_please_contact_support"
"2022-04-21 18:55","The Goo Goo Dolls","Iris","289906","unknown_value_please_contact_support"
"2022-04-21 18:59","The Chainsmokers","Who Do You Love","226721","unknown_value_please_contact_support"
"2022-04-21 19:02","Jason Walker","Echo","212640","unknown_value_please_contact_support"
"2022-04-21 19:12","A.CHAL","000000","165214","unknown_value_please_contact_support"
"2022-04-21 19:16","Tommee Profitt","In The End - Mellen Gi Remix","218176","unknown_value_please_contact_support"
"2022-04-21 19:24","Manuel Medrano","Bajo El Agua","225838","BaladaPop"
"2022-04-21 19:28","Alkilados","Enfermo de Ti","169920","unknown_value_please_contact_support"
"2022-04-21 19:39","Manuel Turizo","Esclavo de Tus Besos","219290","unknown_value_please_contact_support"
"2022-04-21 19:44","Nicky Jam","Cuando Quieras (feat. Valentino)","227974","Reggaeton"
"2022-04-21 19:53","The Weeknd","As You Are","340493","R&B/Pop"
"2022-04-21 19:57","Romeo Santos","Amor Enterrado","240880","Bachata"
"2022-04-21 20:05","Droow","Soltar","196000","unknown_value_please_contact_support"
"2022-04-21 20:12","Zeo Munoz","Ayudame a Morir","182649","BaladaPop"
"2022-04-21 20:15","Pamel","Sue?o Absurdo","159854","unknown_value_please_contact_support"
"2022-04-21 20:19","Jaymes Young","I'll Be Good","248547","unknown_value_please_contact_support"
"2022-04-21 20:22","Franco De Vita","Y Te Pienso","216782","unknown_value_please_contact_support"
"2022-04-21 20:32","Marshmello","Silence","359538","unknown_value_please_contact_support"
"2022-04-21 20:42","Pamel","Regresar","219987","unknown_value_please_contact_support"
"2022-04-21 20:46","Juan Mag?n","#Idiota","183903","unknown_value_please_contact_support"
"2022-04-21 20:54","Brock Ansiolitiko","Mi verso m?s triste","261550","BaladaPop"
"2022-04-21 21:00","Jhayco","Somos Iguales","234755","unknown_value_please_contact_support"
"2022-04-21 21:30","Sech","La Vida","156240","unknown_value_please_contact_support"
"2022-04-21 21:32","Brytiago","Controla","121487","unknown_value_please_contact_support"
"2022-04-21 21:36","DCS","No Hay Manera de Olvidarte","208927","unknown_value_please_contact_support"
"2022-04-21 21:42","Noriel","Desperte Sin Ti (Remix)","319586","unknown_value_please_contact_support"
"2022-04-21 21:46","Santana the Golden Boy","Me Rindo","218353","unknown_value_please_contact_support"
"2022-04-21 21:48","AMBKOR","Me Ir? Bien","148642","unknown_value_please_contact_support"
"2022-04-21 21:57","Mau y Ricky","Desconocidos","82715","unknown_value_please_contact_support"
"2022-04-21 22:00","Zeri","Otra Vez - Versi?n Ac?stica","193980","unknown_value_please_contact_support"
"2022-04-21 22:02","KHEA","S.A.D","128361","unknown_value_please_contact_support"
"2022-04-21 22:24","Mark B.","Mia","18677","unknown_value_please_contact_support"
"2022-04-21 22:33","Arevalo","La Foto de los Dos","234826","unknown_value_please_contact_support"
"2022-04-21 22:40","Justin Quiles","Esta Noche - Remake","226142","unknown_value_please_contact_support"
"2022-04-21 22:47","Gilberto Santa Rosa","Un Mont?n de Estrellas","274080","unknown_value_please_contact_support"
"2022-04-21 22:50","Linkin Park","Crawling - One More Light Live","209491","Rock"
"2022-04-21 22:54","Zeo Munoz","Millones de Gallos Rojos","219500","BaladaPop"
"2022-04-22 10:25","Wisin & Yandel","Algo Me Gusta De Ti","274925","Reggaeton"
"2022-04-22 10:26","T-RiEr","Nada En El Mundo","43701","unknown_value_please_contact_support"
"2022-04-22 10:27","T-RiEr","No Me Cierres La Puerta","48671","unknown_value_please_contact_support"
"2022-04-22 10:30","Juan Mag?n","Mal De Amores","169720","unknown_value_please_contact_support"
"2022-04-22 10:52","Bacilos","Caraluna","266148","unknown_value_please_contact_support"
"2022-04-22 11:15","Dyland & Lenny","P?gate M?s (Juan Magan Remix) (feat. Juan Mag?n)","165191","unknown_value_please_contact_support"
"2022-04-22 13:31","Marc Anthony","Tu Amor Me Hace Bien - Salsa Version","299583","unknown_value_please_contact_support"
"2022-04-22 13:34","Alx Veliz","Dancing Kizomba - Spanish Version","18434","unknown_value_please_contact_support"
"2022-04-22 13:34","Farruko","Obsesionado","211813","Reggaeton"
"2022-04-22 13:38","The Chainsmokers","Don't Let Me Down","208373","unknown_value_please_contact_support"
"2022-04-22 13:41","Juanes","A Dios Le Pido","205358","unknown_value_please_contact_support"
"2022-04-22 13:46","Romeo Santos","Eres M?a","250637","Bachata"
"2022-04-22 13:58","Cali Y El Dandee","Por Fin Te Encontr?","250823","unknown_value_please_contact_support"
"2022-04-22 14:05","Jhoni The Voice","Bonita (Down 4 Me Remix) [feat. Kevin Roldan]","196349","unknown_value_please_contact_support"
"2022-04-22 14:06","T-RiEr","Si Alguna Vez","22545","unknown_value_please_contact_support"
"2022-04-22 14:10","Jhoni The Voice","Down 4 Me","120155","unknown_value_please_contact_support"
"2022-04-22 14:11","Enrique Iglesias","Bailando - English Version","43335","unknown_value_please_contact_support"
"2022-04-22 14:27","Romeo Santos","Cancioncitas de Amor","39840","Bachata"
"2022-04-22 14:43","Juan Luis Guerra 4.40","Bachata En Fukuoka","191101","unknown_value_please_contact_support"
"2022-04-22 14:46","Juan Mag?n","No Sigue Modas","189840","unknown_value_please_contact_support"
"2022-04-22 14:50","Justin Bieber","Sorry","200786","Pop"
"2022-04-22 14:52","Robin Schulz","Sugar (feat. Francesco Yates)","153554","ElectroPop"
"2022-04-22 14:57","Buena Vista Social Club","Chan Chan","256653","unknown_value_please_contact_support"
"2022-04-22 15:03","Coldplay","Adventure of a Lifetime","45443","unknown_value_please_contact_support"
"2022-04-22 15:03","Pitbull","Rain Over Me (feat. Marc Anthony)","120093","unknown_value_please_contact_support"
"2022-04-22 15:07","Melanie Martinez","Pity Party","204085","unknown_value_please_contact_support"
"2022-04-22 15:11","Daddy Yankee","Descontrol","172897","Reggaeton"
"2022-04-22 15:12","Gusttavo Lima","Balada - Ao Vivo","14402","unknown_value_please_contact_support"
"2022-04-22 15:15","Jonas Blue","Fast Car","212417","unknown_value_please_contact_support"
"2022-04-22 15:18","Joey Montana","Picky","180640","unknown_value_please_contact_support"
"2022-04-22 15:22","Romeo Santos","Ll?vame Contigo","226395","Bachata"
"2022-04-22 15:27","The Weeknd","The Hills","242231","R&B/Pop"
"2022-04-22 15:28","Michel Tel?","Ai Se Eu Te Pego - Ao Vivo","41920","unknown_value_please_contact_support"
"2022-04-22 15:35","Justin Bieber","What Do You Mean?","205680","Pop"
"2022-04-22 15:36","Romeo Santos","Promise (feat. Usher)","48698","Bachata"
"2022-04-22 15:38","Lyanno","Nasty","81523","Reggaeton"
"2022-04-22 15:41","Lyanno","Hasta Cuando","208773","Reggaeton"
"2022-04-22 15:48","Lyanno","Mi Momento Favorito","208746","Reggaeton"
"2022-04-22 15:58","Lyanno","Barco de Papel","223516","Reggaeton"
"2022-04-22 16:00","Lyanno","Bandolero","132958","Reggaeton"
"2022-04-22 16:04","Lyanno","Muevelo","127797","Reggaeton"
"2022-04-22 16:06","Lyanno","Hola Shorty","126083","Reggaeton"
"2022-04-22 16:08","Lyanno","Te Extra?o","118703","Reggaeton"
"2022-04-22 16:12","Lyanno","Tres Amigas","214925","Reggaeton"
"2022-04-22 16:15","Lyanno","Too Much","192262","Reggaeton"
"2022-04-22 16:18","Lyanno","G&P3","196256","Reggaeton"
"2022-04-22 16:22","Lyanno","Dos Opciones","224399","Reggaeton"
"2022-04-22 16:25","Lyanno","Poderosa","186087","Reggaeton"
"2022-04-22 16:30","Lyanno","En Tu Cuerpo - Remix","310860","Reggaeton"
"2022-04-22 16:47","Lenny Tav?rez","No Me Equivoqu?","192333","unknown_value_please_contact_support"
"2022-04-22 16:52","Carbon Fiber Music","Recuerdos","279693","unknown_value_please_contact_support"
"2022-04-22 17:03","Be?le","Mi Carta","184920","unknown_value_please_contact_support"
"2022-04-22 17:07","Alex Gargolas","Welcome To San Juan","228021","Reggaeton"
"2022-04-22 17:10","Amenazzy","Desierto","224677","unknown_value_please_contact_support"
"2022-04-22 17:26","Maikel Delacalle","Condiciones","102417","unknown_value_please_contact_support"
"2022-04-22 17:27","Lyanno","Pa Mi","34251","Reggaeton"
"2022-04-22 17:34","Mackie","Las 12","36214","unknown_value_please_contact_support"
"2022-04-22 17:57","Lyanno","La Pasi?n Perfecta","176151","Reggaeton"
"2022-04-22 18:06","De La Ghetto","Sensacion Del Bloque","182185","Reggaeton"
"2022-04-22 18:07","NAV","Myself","27256","unknown_value_please_contact_support"
"2022-04-22 18:11","Daddy Yankee","AGUA","204520","Reggaeton"
"2022-04-22 18:12","Eddy Lover","Baby Cu?ntale","43398","Reggaeton"
"2022-04-22 18:14","Petit Biscuit","Night Trouble","109653","unknown_value_please_contact_support"
"2022-04-22 18:15","Lr Ley Del Rap","Me Haces Falta","49002","unknown_value_please_contact_support"
"2022-04-22 18:15","Pamel","Devorame Otra Vez","20350","unknown_value_please_contact_support"
"2022-04-22 18:20","Khalid","Location","81929","unknown_value_please_contact_support"
"2022-04-22 18:24","Sunloverz","Summer Of Love - Ian Carey Remix CUT","188408","unknown_value_please_contact_support"
"2022-04-22 18:25","Kanye West","Hurricane","66720","HipHop"
"2022-04-22 18:28","Tony Dize","Si Te Llego a Perder","207106","Reggaeton"
"2022-04-22 18:44","Alexis y Fido","Mejor Que Mi Ex","87096","Reggaeton"
"2022-04-22 18:54","Zeo Munoz","Dif?cil de Entender","63011","BaladaPop"
"2022-04-22 18:54","Lytos","YINSYLVER | El Nacimiento","17990","R&B/Pop"
"2022-04-22 18:56","Jack ?","Mind (feat. Kai)","36158","unknown_value_please_contact_support"
"2022-04-22 19:02","Tempo","T.E.M.P.O.","26454","unknown_value_please_contact_support"
"2022-04-22 19:02","Camilo","Mareado","18100","Balada"
"2022-04-22 19:09","Don Omar","Ojitos Chiquitos","229026","Reggaeton"
"2022-04-22 19:19","Julian Oro Duro","La Caba?a","320018","unknown_value_please_contact_support"
"2022-04-22 19:36","Four Fists","Unjinxed","374706","unknown_value_please_contact_support"
"2022-04-22 19:40","Jacob Forever","La Culpable","181614","unknown_value_please_contact_support"
"2022-04-22 19:43","Yellow Claw","Beastmode","192904","unknown_value_please_contact_support"
"2022-04-22 19:44","Daddy Yankee","Aqui Esta Tu Caldo","67774","Reggaeton"
"2022-04-22 19:48","Jon Bellion","Conversations with my Wife - Acoustic","234937","unknown_value_please_contact_support"
"2022-04-22 19:51","Chris Brown","4 Years Old","198764","R&B/Pop"
"2022-04-22 19:55","Zacarias Ferreira","La Asesina","204733","unknown_value_please_contact_support"
"2022-04-22 20:15","Soulja Boy","Kiss Me Thru The Phone","193377","unknown_value_please_contact_support"
"2022-04-22 20:19","Nelly Furtado","Say It Right","223080","unknown_value_please_contact_support"
"2022-04-22 20:20","Ricardo Arjona","A la Medida - Ac?stico","24400","BaladaPop"
"2022-04-22 20:28","Eden Mu?oz","Chale","170744","unknown_value_please_contact_support"
"2022-04-22 20:28","Don Omar","Dobla Rodilla","11288","Reggaeton"
"2022-04-22 20:29","Luis Vargas","Quiero Ser de Ti","10320","unknown_value_please_contact_support"
"2022-04-22 20:31","Elvis Martinez","Suenos Mojados","17970","unknown_value_please_contact_support"
"2022-04-22 20:34","NGHTMRE","REDLIGHT","135373","unknown_value_please_contact_support"
"2022-04-22 20:38","Brock Ansiolitiko","Anatom?a del sentimiento","224062","BaladaPop"
"2022-04-22 20:40","Damien Rice","9 Crimes","120562","unknown_value_please_contact_support"
"2022-04-22 20:40","Alexis y Fido","Me Quiere Besar","19183","Reggaeton"
"2022-04-22 20:41","Luis Enrique","Lo Que Pas? Entre T? y Yo Pas?","27444","unknown_value_please_contact_support"
"2022-04-22 20:45","Joe Arroyo","Tal Para Cual","275993","unknown_value_please_contact_support"
"2022-04-22 21:06","Sia","Audio (feat. Sia, Diplo, and Labrinth)","89795","BaladaPop"
"2022-04-23 10:24","Binomio de Oro","Me Sobran las Palabras","138093","unknown_value_please_contact_support"
"2022-04-23 10:28","Kardinal Offishall","Dangerous","246040","unknown_value_please_contact_support"
"2022-04-23 10:32","Ricardo Arjona","Su Menester - Ac?stico","202179","BaladaPop"
"2022-04-23 10:37","Kanye West","Jail","296984","HipHop"
"2022-04-23 10:37","V?ctor Manuelle","Ella Lo Que Quiere Es Salsa (feat. Voltio & Jowell y Randy)","17524","unknown_value_please_contact_support"
"2022-04-23 10:38","Labrinth","Maddy's Story","35066","R&B/Pop"
"2022-04-23 10:42","Linkin Park","Cure for the Itch","18851","Rock"
"2022-04-23 10:42","Logic","Still Ballin (feat. Wiz Khalifa)","239986","unknown_value_please_contact_support"
"2022-04-23 10:43","Chris Brown","Love More (feat. Nicki Minaj)","75200","R&B/Pop"
"2022-04-23 10:44","Post Malone","Psycho (feat. Ty Dolla $ign)","21370","unknown_value_please_contact_support"
"2022-04-23 10:44","Ricardo Arjona","Tu Retrato","16857","BaladaPop"
"2022-04-23 10:45","Daft Punk","Daftendirekt","18584","unknown_value_please_contact_support"
"2022-04-23 10:45","Ricardo Arjona","Te Conozco","28993","BaladaPop"
"2022-04-23 10:47","Lucas & Steve","Source","150338","unknown_value_please_contact_support"
"2022-04-23 13:12","The Cranberries","Zombie - Acoustic Version","241560","RockPop"
"2022-04-23 13:21","Lil Wayne","Open Letter","269286","unknown_value_please_contact_support"
"2022-04-23 13:38","Ricardo Arjona","Dime Que No / Cu?ndo / C?mo Duele Medley - En Vivo","381505","BaladaPop"
"2022-04-23 14:32","Fuego","Good Vibes","101986","unknown_value_please_contact_support"
"2022-04-23 18:48","Jack Harlow","First Class","81790","unknown_value_please_contact_support"
"2022-04-23 18:53","Glass Animals","Heat Waves","222350","unknown_value_please_contact_support"
"2022-04-23 18:55","The Kid LAROI","STAY (with Justin Bieber)","141805","unknown_value_please_contact_support"
"2022-04-23 18:56","Camila Cabello","Bam Bam (feat. Ed Sheeran)","41342","unknown_value_please_contact_support"
"2022-04-23 18:58","Imagine Dragons","Enemy (with JID) - from the series Arcane League of Legends","121574","unknown_value_please_contact_support"
"2022-04-23 19:01","Elton John","Cold Heart - PNAU Remix","202735","unknown_value_please_contact_support"
"2022-04-23 19:02","Lil Nas X","INDUSTRY BABY (feat. Jack Harlow)","35430","unknown_value_please_contact_support"
"2022-04-23 19:08","Cris Mj","Una Noche en Medell?n","153750","unknown_value_please_contact_support"
"2022-04-23 19:11","Elley Duh?","MIDDLE OF THE NIGHT","184447","unknown_value_please_contact_support"
"2022-04-23 19:14","The Kid LAROI","Thousand Miles","164770","unknown_value_please_contact_support"
"2022-04-23 19:15","Justin Bieber","Ghost","16620","Pop"
"2022-04-23 19:15","GAYLE","abcdefu","58456","unknown_value_please_contact_support"
